Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2025-10-26T16:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,68.95,114.15,87.61,87.61,coordinador.cl,false,""
2025-10-26T17:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,67.0,112.15,87.96,87.96,coordinador.cl,false,""
2025-10-26T18:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,70.39,115.29,87.35,87.35,coordinador.cl,false,""
2025-10-26T19:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,74.33,118.7,86.65,86.65,coordinador.cl,false,""
2025-10-26T20:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,78.65,122.24,85.87,85.87,coordinador.cl,false,""
2025-10-26T21:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,102.34,146.84,81.61,81.61,coordinador.cl,false,""
2025-10-26T22:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,167.94,212.33,69.83,69.83,coordinador.cl,false,""
2025-10-26T23:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,212.34,260.2,61.85,61.85,coordinador.cl,false,""
2025-10-27T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,212.12,260.16,61.89,61.89,coordinador.cl,false,""
2025-10-27T01:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,216.64,265.45,61.08,61.08,coordinador.cl,false,""
2025-10-27T02:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,227.22,277.49,59.18,59.18,coordinador.cl,false,""
2025-10-27T03:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,231.51,282.35,58.41,58.41,coordinador.cl,false,""
2025-10-27T04:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,236.55,287.79,57.5,57.5,coordinador.cl,false,""
2025-10-27T05:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,224.24,273.69,59.71,59.71,coordinador.cl,false,""
2025-10-27T06:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,208.26,255.25,62.59,62.59,coordinador.cl,false,""
2025-10-27T07:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,209.16,256.3,62.42,62.42,coordinador.cl,false,""
2025-10-27T08:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,214.39,262.55,61.48,61.48,coordinador.cl,false,""
2025-10-27T09:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,224.95,274.51,59.59,59.59,coordinador.cl,false,""
2025-10-27T10:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,191.44,239.41,65.61,65.61,coordinador.cl,false,""
2025-10-27T11:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,125.17,171.14,77.51,77.51,coordinador.cl,false,""
2025-10-27T12:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,79.86,124.62,85.65,85.65,coordinador.cl,false,""
2025-10-27T13:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,63.85,108.28,88.53,88.53,coordinador.cl,false,""
2025-10-27T14:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,60.49,104.85,89.13,89.13,coordinador.cl,false,""
2025-10-27T15:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,60.62,104.38,89.11,89.11,coordinador.cl,false,""
2025-10-27T16:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,60.96,104.23,89.05,89.05,coordinador.cl,false,""
2025-10-27T17:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,62.07,105.61,88.85,88.85,coordinador.cl,false,""
2025-10-27T18:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,65.31,108.44,88.27,88.27,coordinador.cl,false,""
2025-10-27T19:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,69.37,112.54,87.54,87.54,coordinador.cl,false,""
2025-10-27T20:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,84.14,128.36,84.88,84.88,coordinador.cl,false,""
2025-10-27T21:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,129.26,176.13,76.78,76.78,coordinador.cl,false,""
2025-10-27T22:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,190.89,238.58,65.71,65.71,coordinador.cl,false,""
2025-10-27T23:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,218.92,268.29,60.67,60.67,coordinador.cl,false,""
2025-10-28T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,232.13,283.82,58.3,58.3,coordinador.cl,false,""
2025-10-28T01:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,243.96,297.94,56.17,56.17,coordinador.cl,false,""
2025-10-28T02:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,261.71,318.04,52.98,52.98,coordinador.cl,false,""
2025-10-28T03:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,256.97,312.5,53.83,53.83,coordinador.cl,false,""
2025-10-28T04:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,251.43,306.24,54.83,54.83,coordinador.cl,false,""
2025-10-28T05:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,255.34,310.64,54.13,54.13,coordinador.cl,false,""
2025-10-28T06:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,267.48,324.41,51.94,51.94,coordinador.cl,false,""
2025-10-28T07:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,266.35,323.06,52.15,52.15,coordinador.cl,false,""
2025-10-28T08:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,264.64,321.14,52.45,52.45,coordinador.cl,false,""
2025-10-28T09:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,269.32,326.45,51.61,51.61,coordinador.cl,false,""
2025-10-28T10:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,235.07,290.54,57.77,57.77,coordinador.cl,false,""
2025-10-28T11:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,127.86,176.72,77.03,77.03,coordinador.cl,false,""
2025-10-28T12:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,66.77,111.5,88.01,88.01,coordinador.cl,false,""
2025-10-28T13:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,58.41,103.8,89.51,89.51,coordinador.cl,false,""
2025-10-28T14:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,58.91,104.36,89.42,89.42,coordinador.cl,false,""
2025-10-28T15:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,59.96,105.48,89.23,89.23,coordinador.cl,false,""
2025-10-28T16:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,61.27,107.24,88.99,88.99,coordinador.cl,false,""
2025-10-28T17:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,60.68,106.59,89.1,89.1,coordinador.cl,false,""
2025-10-28T18:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,63.44,107.35,88.6,88.6,coordinador.cl,false,""
2025-10-28T19:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,64.69,107.46,88.38,88.38,coordinador.cl,false,""
2025-10-28T20:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,63.09,104.7,88.67,88.67,coordinador.cl,false,""
2025-10-28T21:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,94.87,138.05,82.96,82.96,coordinador.cl,false,""
2025-10-28T22:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,161.56,205.23,70.98,70.98,coordinador.cl,false,""
2025-10-28T23:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,212.31,260.49,61.86,61.86,coordinador.cl,false,""
2025-10-29T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,206.78,254.47,62.85,62.85,coordinador.cl,false,""
2025-10-29T01:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,210.88,259.0,62.11,62.11,coordinador.cl,false,""
2025-10-29T02:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,213.37,261.63,61.67,61.67,coordinador.cl,false,""
2025-10-29T03:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,227.77,277.9,59.08,59.08,coordinador.cl,false,""
2025-10-29T04:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,246.8,299.59,55.66,55.66,coordinador.cl,false,""
2025-10-29T05:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,262.75,317.9,52.8,52.8,coordinador.cl,false,""
2025-10-29T06:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,260.45,315.61,53.21,53.21,coordinador.cl,false,""
2025-10-29T07:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,260.02,315.12,53.29,53.29,coordinador.cl,false,""
2025-10-29T08:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,255.36,309.54,54.12,54.12,coordinador.cl,false,""
2025-10-29T09:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,253.81,307.87,54.4,54.4,coordinador.cl,false,""
2025-10-29T10:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,223.07,276.56,59.92,59.92,coordinador.cl,false,""
2025-10-29T11:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,139.06,188.42,75.02,75.02,coordinador.cl,false,""
2025-10-29T12:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,84.73,130.73,84.78,84.78,coordinador.cl,false,""
2025-10-29T13:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,77.92,123.57,86.0,86.0,coordinador.cl,false,""
2025-10-29T14:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,73.08,117.85,86.87,86.87,coordinador.cl,false,""
2025-10-29T15:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,72.07,116.56,87.05,87.05,coordinador.cl,false,""
2025-10-29T16:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,72.99,117.68,86.89,86.89,coordinador.cl,false,""
2025-10-29T17:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,72.46,117.03,86.98,86.98,coordinador.cl,false,""
2025-10-29T18:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,75.36,119.78,86.46,86.46,coordinador.cl,false,""
2025-10-29T19:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,76.59,119.91,86.24,86.24,coordinador.cl,false,""
2025-10-29T20:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,83.96,127.1,84.92,84.92,coordinador.cl,false,""
2025-10-29T21:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,118.6,164.18,78.69,78.69,coordinador.cl,false,""
2025-10-29T22:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,183.8,230.09,66.98,66.98,coordinador.cl,false,""
2025-10-29T23:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,204.08,250.63,63.34,63.34,coordinador.cl,false,""
2025-10-30T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,212.8,260.9,61.77,61.77,coordinador.cl,false,""
2025-10-30T01:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,217.43,266.31,60.94,60.94,coordinador.cl,false,""
2025-10-30T02:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,218.82,268.16,60.69,60.69,coordinador.cl,false,""
2025-10-30T03:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,226.45,276.73,59.32,59.32,coordinador.cl,false,""
2025-10-30T04:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,228.91,279.51,58.87,58.87,coordinador.cl,false,""
2025-10-30T05:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,228.33,278.8,58.98,58.98,coordinador.cl,false,""
2025-10-30T06:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,228.17,278.92,59.01,59.01,coordinador.cl,false,""
2025-10-30T07:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,227.53,278.26,59.12,59.12,coordinador.cl,false,""
2025-10-30T08:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,226.22,276.9,59.36,59.36,coordinador.cl,false,""
2025-10-30T09:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,228.13,279.05,59.01,59.01,coordinador.cl,false,""
2025-10-30T10:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,201.12,251.67,63.87,63.87,coordinador.cl,false,""
2025-10-30T11:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,123.75,171.78,77.77,77.77,coordinador.cl,false,""
2025-10-30T12:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,82.29,128.49,85.22,85.22,coordinador.cl,false,""
2025-10-30T13:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,73.61,119.96,86.78,86.78,coordinador.cl,false,""
2025-10-30T14:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,73.01,119.45,86.88,86.88,coordinador.cl,false,""
2025-10-30T15:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,68.85,115.34,87.63,87.63,coordinador.cl,false,""
2025-10-30T16:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,70.84,117.14,87.27,87.27,coordinador.cl,false,""
2025-10-30T17:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,73.12,118.45,86.86,86.86,coordinador.cl,false,""
2025-10-30T18:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,73.55,117.91,86.79,86.79,coordinador.cl,false,""
2025-10-30T19:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,74.79,117.82,86.56,86.56,coordinador.cl,false,""
2025-10-30T20:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,87.96,131.78,84.2,84.2,coordinador.cl,false,""
2025-10-30T21:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,123.51,169.55,77.81,77.81,coordinador.cl,false,""
2025-10-30T22:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,171.28,215.65,69.23,69.23,coordinador.cl,false,""
2025-10-30T23:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,205.61,252.03,63.06,63.06,coordinador.cl,false,""
2025-10-31T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,224.74,274.4,59.62,59.62,coordinador.cl,false,""
2025-10-31T01:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,232.87,283.96,58.16,58.16,coordinador.cl,false,""
2025-10-31T02:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,243.02,295.89,56.34,56.34,coordinador.cl,false,""
2025-10-31T03:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,260.26,315.82,53.24,53.24,coordinador.cl,false,""
2025-10-31T04:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,253.66,308.57,54.43,54.43,coordinador.cl,false,""
2025-10-31T05:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,256.15,311.64,53.98,53.98,coordinador.cl,false,""
2025-10-31T06:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,259.62,315.57,53.36,53.36,coordinador.cl,false,""
2025-10-31T07:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,263.54,319.95,52.65,52.65,coordinador.cl,false,""
2025-10-31T08:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,263.95,320.05,52.58,52.58,coordinador.cl,false,""
2025-10-31T09:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,266.3,322.27,52.16,52.16,coordinador.cl,false,""
2025-10-31T10:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,211.95,264.11,61.92,61.92,coordinador.cl,false,""
2025-10-31T11:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,119.67,167.36,78.5,78.5,coordinador.cl,false,""
2025-10-31T12:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,78.19,123.49,85.95,85.95,coordinador.cl,false,""
2025-10-31T13:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,67.52,112.39,87.87,87.87,coordinador.cl,false,""
2025-10-31T14:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,68.24,112.85,87.74,87.74,coordinador.cl,false,""
2025-10-31T15:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,60.59,104.43,89.11,89.11,coordinador.cl,false,""
2025-10-31T16:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,56.07,99.35,89.93,89.93,coordinador.cl,false,""
2025-10-31T17:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,59.18,102.57,89.37,89.37,coordinador.cl,false,""
2025-10-31T18:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,61.99,105.31,88.86,88.86,coordinador.cl,false,""
2025-10-31T19:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,72.22,115.41,87.03,87.03,coordinador.cl,false,""
2025-10-31T20:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,90.6,133.74,83.72,83.72,coordinador.cl,false,""
2025-10-31T21:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,126.34,172.16,77.3,77.3,coordinador.cl,false,""
2025-10-31T22:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,181.9,227.89,67.32,67.32,coordinador.cl,false,""
2025-10-31T23:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,187.93,231.8,66.24,66.24,coordinador.cl,false,""
2025-11-01T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,193.28,238.07,65.28,65.28,coordinador.cl,false,""
2025-11-01T01:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,215.39,263.54,61.3,61.3,coordinador.cl,false,""
2025-11-01T02:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,217.42,266.08,60.94,60.94,coordinador.cl,false,""
2025-11-01T03:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,209.21,256.74,62.41,62.41,coordinador.cl,false,""
2025-11-01T04:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,223.66,272.87,59.82,59.82,coordinador.cl,false,""
2025-11-01T05:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,209.64,256.92,62.34,62.34,coordinador.cl,false,""
2025-11-01T06:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,214.77,262.93,61.41,61.41,coordinador.cl,false,""
2025-11-01T07:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,213.83,261.69,61.58,61.58,coordinador.cl,false,""
2025-11-01T08:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,209.23,256.12,62.41,62.41,coordinador.cl,false,""
2025-11-01T09:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,207.02,253.65,62.81,62.81,coordinador.cl,false,""
2025-11-01T10:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,151.81,195.45,72.73,72.73,coordinador.cl,false,""
2025-11-01T11:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,101.89,146.46,81.69,81.69,coordinador.cl,false,""
2025-11-01T12:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,74.93,118.74,86.54,86.54,coordinador.cl,false,""
2025-11-01T13:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,70.81,115.4,87.28,87.28,coordinador.cl,false,""
2025-11-01T14:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,69.82,114.65,87.46,87.46,coordinador.cl,false,""
2025-11-01T15:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,73.9,118.48,86.72,86.72,coordinador.cl,false,""
2025-11-01T16:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,78.85,123.79,85.83,85.83,coordinador.cl,false,""
2025-11-01T17:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,82.26,127.67,85.22,85.22,coordinador.cl,false,""
2025-11-01T18:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,90.71,136.79,83.7,83.7,coordinador.cl,false,""
2025-11-01T19:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,100.91,147.8,81.87,81.87,coordinador.cl,false,""
2025-11-01T20:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,107.7,153.77,80.65,80.65,coordinador.cl,false,""
2025-11-01T21:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,137.2,185.1,75.35,75.35,coordinador.cl,false,""
2025-11-01T22:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,185.5,232.78,66.67,66.67,coordinador.cl,false,""
2025-11-01T23:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,235.66,286.59,57.66,57.66,coordinador.cl,false,""
2025-11-02T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,228.17,278.15,59.01,59.01,coordinador.cl,false,""
2025-11-02T01:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,223.04,272.44,59.93,59.93,coordinador.cl,false,""
2025-11-02T02:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,236.34,287.45,57.54,57.54,coordinador.cl,false,""
2025-11-02T03:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,221.93,271.23,60.13,60.13,coordinador.cl,false,""
2025-11-02T04:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,229.28,279.61,58.81,58.81,coordinador.cl,false,""
2025-11-02T05:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,228.0,278.04,59.04,59.04,coordinador.cl,false,""
2025-11-02T06:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,218.32,266.96,60.78,60.78,coordinador.cl,false,""
2025-11-02T07:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,224.56,273.97,59.66,59.66,coordinador.cl,false,""
2025-11-02T08:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,231.45,281.63,58.42,58.42,coordinador.cl,false,""
2025-11-02T09:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,234.58,285.17,57.86,57.86,coordinador.cl,false,""
2025-11-02T10:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,191.87,240.78,65.53,65.53,coordinador.cl,false,""
2025-11-02T11:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,114.29,160.57,79.47,79.47,coordinador.cl,false,""
2025-11-02T12:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,77.8,122.32,86.02,86.02,coordinador.cl,false,""
2025-11-02T13:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,69.38,114.33,87.54,87.54,coordinador.cl,false,""
2025-11-02T14:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,65.88,110.67,88.16,88.16,coordinador.cl,false,""
2025-11-02T15:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,64.47,109.08,88.42,88.42,coordinador.cl,false,""
2025-11-02T16:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,60.23,104.04,89.18,89.18,coordinador.cl,false,""
2025-11-02T17:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,62.62,106.8,88.75,88.75,coordinador.cl,false,""
2025-11-02T18:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,67.58,112.71,87.86,87.86,coordinador.cl,false,""
2025-11-02T19:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,82.43,128.31,85.19,85.19,coordinador.cl,false,""
2025-11-02T20:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,97.17,142.35,82.54,82.54,coordinador.cl,false,""
2025-11-02T21:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,143.76,193.08,74.17,74.17,coordinador.cl,false,""
2025-11-02T22:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,222.72,275.59,59.99,59.99,coordinador.cl,false,""
2025-11-02T23:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,277.26,334.86,50.19,50.19,coordinador.cl,false,""
2025-11-03T00:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,278.32,336.12,50.0,50.0,coordinador.cl,false,""
2025-11-03T01:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,269.22,325.83,51.63,51.63,coordinador.cl,false,""
2025-11-03T02:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,252.69,306.91,54.6,54.6,coordinador.cl,false,""
2025-11-03T03:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,250.12,303.72,55.06,55.06,coordinador.cl,false,""
2025-11-03T04:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,234.26,285.64,57.91,57.91,coordinador.cl,false,""
2025-11-03T05:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,255.5,310.12,54.1,54.1,coordinador.cl,false,""
2025-11-03T06:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,267.16,323.43,52.0,52.0,coordinador.cl,false,""
2025-11-03T07:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,282.26,340.68,49.29,49.29,coordinador.cl,false,""
2025-11-03T08:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,297.12,357.66,46.62,46.62,coordinador.cl,false,""
2025-11-03T09:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,301.09,362.19,45.91,45.91,coordinador.cl,false,""
2025-11-03T10:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,266.04,325.92,52.2,52.2,coordinador.cl,false,""
2025-11-03T11:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,164.32,217.3,70.48,70.48,coordinador.cl,false,""
2025-11-03T12:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,110.52,159.55,80.14,80.14,coordinador.cl,false,""
2025-11-03T13:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,96.55,144.88,82.65,82.65,coordinador.cl,false,""
2025-11-03T14:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,85.69,133.38,84.61,84.61,coordinador.cl,false,""
2025-11-03T15:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,81.16,127.89,85.42,85.42,coordinador.cl,false,""
2025-11-03T16:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,80.14,126.0,85.6,85.6,coordinador.cl,false,""
2025-11-03T17:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,80.3,125.92,85.57,85.57,coordinador.cl,false,""
2025-11-03T18:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,84.85,130.77,84.76,84.76,coordinador.cl,false,""
2025-11-03T19:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,94.7,141.61,82.99,82.99,coordinador.cl,false,""
2025-11-03T20:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,112.92,160.6,79.71,79.71,coordinador.cl,false,""
2025-11-03T21:00:00.000000,Chile,Sistema Eléctrico Nacional,CL-SEN,153.92,205.12,72.35,72.35,coordinador.cl,false,""
